BEVOEGD GEZAG NUMMER;BRIN NUMMER;VESTIGINGSNUMMER;INSTELLINGSNAAM VESTIGING;PLAATSNAAM;GEMEENTENUMMER;GEMEENTENAAM;PROVINCIE;AANTAL LEERLINGEN;AANTAL VO LEERLINGEN UITBESTEED AAN VAVO;TOTAAL AANTAL LEERLINGEN
42620;01FP;01FP04;Het Baken;ALMERE;0034;ALMERE;Flevoland;637;0;637
42620;01FP;01FP05;Het Baken;ALMERE;0034;ALMERE;Flevoland;420;5;425
42620;01FP;01FP06;Het Baken International School;ALMERE;0034;ALMERE;Flevoland;264;0;264
42621;02VQ;02VQ00;Pascal College;ZAANDAM;0479;ZAANSTAD;Noord-Holland;932;12;944
42621;02VQ;02VQ01;Locatie Pascal Zuid;ZAANDAM;0479;ZAANSTAD;Noord-Holland;581;0;581
42621;14RF;14RF00;ZAAM Oost;AMSTERDAM;0363;AMSTERDAM;Noord-Holland;952;12;964
42621;14RF;14RF03;locatie, College De Meer;AMSTERDAM;0363;AMSTERDAM;Noord-Holland;279;0;279
42621;14RF;14RF04;locatie, Bindelmeer College;AMSTERDAM;0363;AMSTERDAM;Noord-Holland;489;0;489
42621;14RF;14RF05;Locatie, College de Meer;AMSTERDAM;0363;AMSTERDAM;Noord-Holland;210;0;210
42621;14RF;14RF06;locatie, Cygnus Gymnasium;AMSTERDAM;0363;AMSTERDAM;Noord-Holland;830;0;830
42621;14RF;14RF08;Locatie, De Hof;AMSTERDAM;0363;AMSTERDAM;Noord-Holland;401;4;405
42621;17HB;17HB00;ZAAM West;AMSTERDAM;0363;AMSTERDAM;Noord-Holland;533;6;539
42621;17HB;17HB03;locatie, het Reinaert;AMSTERDAM;0363;AMSTERDAM;Noord-Holland;227;0;227
42621;17HB;17HB06;locatie Calvijn College;AMSTERDAM;0363;AMSTERDAM;Noord-Holland;522;0;522
42621;17HB;17HB07;locatie, Iedersland College;AMSTERDAM;0363;AMSTERDAM;Noord-Holland;202;0;202
42621;17VF;17VF00;Zaam Noord;AMSTERDAM;0363;AMSTERDAM;Noord-Holland;680;22;702
42621;17VF;17VF02;Adams Ber. Col. Noorderlicht;AMSTERDAM;0363;AMSTERDAM;Noord-Holland;418;0;418
42621;17VF;17VF03;locatie, Over-Y College;AMSTERDAM;0363;AMSTERDAM;Noord-Holland;483;0;483
42621;17VF;17VF04;loc. Bernard Nieuwentijt Coll.;MONNICKENDAM;0852;WATERLAND;Noord-Holland;326;0;326
42621;17VF;17VF06;locatie, Hogelant;AMSTERDAM;0363;AMSTERDAM;Noord-Holland;120;0;120
42621;17VF;17VF08;Locatie, Damstede;AMSTERDAM;0363;AMSTERDAM;Noord-Holland;286;0;286
42621;21ET;21ET00;Zaam Zuid;AMSTERDAM;0363;AMSTERDAM;Noord-Holland;870;1;871
42621;21ET;21ET02;locatie, Sweelinck College;AMSTERDAM;0363;AMSTERDAM;Noord-Holland;418;0;418
42621;21ET;21ET04;Locatie, Huygens College;AMSTERDAM;0363;AMSTERDAM;Noord-Holland;458;1;459
42621;21ET;21ET07;Locatie, Zuiderlicht College;AMSTERDAM;0363;AMSTERDAM;Noord-Holland;255;1;256
42621;21ET;21ET08;locatie, De Apollo;AMSTERDAM;0363;AMSTERDAM;Noord-Holland;253;0;253
42621;21ET;21ET11;SGM Amsterdam-Zuid;AMSTERDAM;0363;AMSTERDAM;Noord-Holland;136;0;136
